"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,219.17,0,0,216,219.75,1,4,2023-08-23 13:43:20,2.00391124023438,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,208.45,0,0,211,214.75,1,2,2023-08-10 15:08:16,1.92578162109375,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,192.91,0,0,206,209.75,3,54,2023-08-18 10:08:27,1.8515632421875,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,201,204.8,20,265,2023-08-24 15:29:04,1.8203133984375,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,198.6,-0.94999695,-0.4760696,197.1,199.35,30,368,2023-08-31 15:32:10,2.03809084228516,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,186.36,0,0,191.15,194.8,60,295,2023-08-24 15:27:23,1.77148551757812,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,178.22,0,0,181.2,184.85,1,77,2023-08-22 13:20:10,1.68164221679687,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,176.35,0,0,176,179.85,1,43,2023-08-29 10:17:10,1.52539299804687,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,176.95,0,0,157.5,159.5,1,183,2023-07-24 10:31:57,1.60009965576172,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,3.37414707244873,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
"MSFT230915C00185000","REGULAR","USD",2023-09-15,185,137.85,0,0,141.25,144.95,1,266,2023-08-28 10:53:44,1.25683965332031,TRUE
"MSFT230915C00190000","REGULAR","USD",2023-09-15,190,134.35,0,0,136.25,139.95,3,215,2023-08-22 14:40:10,1.20410554199219,TRUE
"MSFT230915C00195000","REGULAR","USD",2023-09-15,195,134.35,1.3500061,1.0150422,131.25,134.95,3,45,2023-08-31 10:44:58,1.15234798828125,TRUE
"MSFT230915C00200000","REGULAR","USD",2023-09-15,200,124.5,0,0,126.3,130,7,4172,2023-08-22 10:39:39,1.12402781738281,TRUE
"MSFT230915C00205000","REGULAR","USD",2023-09-15,205,112,0,0,121.6,125,3,128,2023-08-18 15:24:57,1.12939888427734,TRUE
"MSFT230915C00210000","REGULAR","USD",2023-09-15,210,119.85,0,0,116.3,120,10,471,2023-08-23 13:58:35,1.02539549804688,TRUE
"MSFT230915C00215000","REGULAR","USD",2023-09-15,215,113.05,0,0,111.3,115.05,4,2646,2023-08-29 14:24:22,0.98632826171875,TRUE
"MSFT230915C00220000","REGULAR","USD",2023-09-15,220,103.69,0,0,106.25,110.05,5,208,2023-08-22 13:33:39,0.929688203125,TRUE
"MSFT230915C00225000","REGULAR","USD",2023-09-15,225,99.1,0,0,101.3,105.05,1,5845,2023-08-28 15:53:33,0.89257919921875,TRUE
"MSFT230915C00230000","REGULAR","USD",2023-09-15,230,97.82,14.120003,16.869778,96.35,100.1,3,1082,2023-08-31 12:58:19,0.862306064453125,TRUE
"MSFT230915C00235000","REGULAR","USD",2023-09-15,235,89.06,0,0,91.35,95.1,3,4119,2023-08-22 13:40:38,0.8164080859375,TRUE
"MSFT230915C00240000","REGULAR","USD",2023-09-15,240,89.3,-0.19999695,-0.22346029,86.4,90.1,2,1464,2023-08-31 10:07:39,0.778810805664062,TRUE
"MSFT230915C00245000","REGULAR","USD",2023-09-15,245,84.5,1,1.1976049,81.4,85.15,5,1489,2023-08-31 14:26:12,0.74023697265625,TRUE
"MSFT230915C00250000","REGULAR","USD",2023-09-15,250,78.65,-1.8499985,-2.2981348,76.5,80.15,2,3519,2023-08-30 10:03:17,0.708010732421875,TRUE
"MSFT230915C00255000","REGULAR","USD",2023-09-15,255,74.22,0,0,71.4,75.15,4,1532,2023-08-30 13:05:29,0.652835502929688,TRUE
"MSFT230915C00260000","REGULAR","USD",2023-09-15,260,69.91,1.6700058,2.4472537,66.5,70.2,1,3040,2023-08-31 10:41:56,0.625492026367188,TRUE
"MSFT230915C00265000","REGULAR","USD",2023-09-15,265,63.5,0,0,61.5,65.2,3,1538,2023-08-29 15:14:38,0.5820354296875,TRUE
"MSFT230915C00270000","REGULAR","USD",2023-09-15,270,58.81,-0.5399971,-0.90985197,56.5,60.25,4,3773,2023-08-31 13:28:28,0.543705734863281,TRUE
"MSFT230915C00275000","REGULAR","USD",2023-09-15,275,54.47,-0.3899994,-0.71089935,51.6,55.25,2,2674,2023-08-31 15:47:45,0.508793974609375,TRUE
"MSFT230915C00280000","REGULAR","USD",2023-09-15,280,48.45,-1.2399979,-2.4954677,47.95,49.6,50,7570,2023-08-31 14:59:49,0.511235356445312,TRUE
"MSFT230915C00285000","REGULAR","USD",2023-09-15,285,43.75,-1.2000008,-2.6696346,43,44.6,74,2332,2023-08-31 15:55:27,0.543583665771485,TRUE
"MSFT230915C00287500","REGULAR","USD",2023-09-15,287.5,41.45,-0.79999924,-1.8934892,40.5,42.15,20,241,2023-08-31 15:40:01,0.522465712890625,TRUE
"MSFT230915C00290000","REGULAR","USD",2023-09-15,290,38.85,-1.0100021,-2.533874,38,39.7,244,5272,2023-08-31 15:55:21,0.500981552734375,TRUE
"MSFT230915C00292500","REGULAR","USD",2023-09-15,292.5,36.7,-0.5,-1.3440859,35.55,37.2,49,328,2023-08-31 15:55:52,0.475469112548828,TRUE
"MSFT230915C00295000","REGULAR","USD",2023-09-15,295,34.65,0.75,2.2123895,33.1,34.8,36,2170,2023-08-31 15:43:38,0.4570366796875,TRUE
"MSFT230915C00297500","REGULAR","USD",2023-09-15,297.5,32.2,0.9000015,2.8754044,30.65,32.3,14,224,2023-08-31 15:43:38,0.431158032226563,TRUE
"MSFT230915C00300000","REGULAR","USD",2023-09-15,300,29.35,-0.84000015,-2.7823787,27.05,30.25,125,12637,2023-08-31 15:42:38,0.433843552246094,TRUE
"MSFT230915C00302500","REGULAR","USD",2023-09-15,302.5,25.8,-1.7000008,-6.181821,24.6,27.45,14,199,2023-08-31 12:52:02,0.388433850097656,TRUE
"MSFT230915C00305000","REGULAR","USD",2023-09-15,305,24.6,-0.5,-1.9920319,23.7,25.75,128,2985,2023-08-31 15:55:50,0.406927317504883,TRUE
"MSFT230915C00307500","REGULAR","USD",2023-09-15,307.5,22.5,-0.049999237,-0.22172612,20.4,22.7,30,184,2023-08-31 15:45:27,0.348639326171875,TRUE
"MSFT230915C00310000","REGULAR","USD",2023-09-15,310,19.45,-0.34999847,-1.7676691,18.75,20.35,38,7240,2023-08-31 15:00:30,0.328497926025391,TRUE
"MSFT230915C00312500","REGULAR","USD",2023-09-15,312.5,17.4,-0.20000076,-1.1363679,16.5,18.1,47,211,2023-08-31 15:50:59,0.312018598632812,TRUE
"MSFT230915C00315000","REGULAR","USD",2023-09-15,315,15.15,-0.35000038,-2.2580671,14.3,15.9,145,3307,2023-08-31 15:59:37,0.295905478515625,TRUE
"MSFT230915C00317500","REGULAR","USD",2023-09-15,317.5,13.6,0,0,12.45,13.85,135,738,2023-08-31 15:45:27,0.283942707519531,TRUE
"MSFT230915C00320000","REGULAR","USD",2023-09-15,320,11.25,-0.6999998,-5.8577394,10.35,11.15,500,17454,2023-08-31 15:56:57,0.242195078125,TRUE
"MSFT230915C00322500","REGULAR","USD",2023-09-15,322.5,9.5,-0.39999962,-4.0404005,8.35,9.3,521,889,2023-08-31 15:58:09,0.232917827148438,TRUE
"MSFT230915C00325000","REGULAR","USD",2023-09-15,325,7.65,-0.4500003,-5.555559,6.7,7.65,934,5696,2023-08-31 15:59:25,0.226387130737305,TRUE
"MSFT230915C00327500","REGULAR","USD",2023-09-15,327.5,6.15,-0.65999985,-9.691628,5.6,6.15,699,2024,2023-08-31 15:56:15,0.219978503417969,TRUE
"MSFT230915C00330000","REGULAR","USD",2023-09-15,330,4.9,-0.6999998,-12.499997,4.25,4.9,4745,28972,2023-08-31 15:59:25,0.216682637939453,FALSE
"MSFT230915C00332500","REGULAR","USD",2023-09-15,332.5,3.84,-0.51,-11.724138,3.6,3.8,501,1884,2023-08-31 15:58:00,0.212776427001953,FALSE
"MSFT230915C00335000","REGULAR","USD",2023-09-15,335,2.8,-0.59000015,-17.404133,2.76,2.8,2612,10744,2023-08-31 15:59:59,0.206062626953125,FALSE
"MSFT230915C00337500","REGULAR","USD",2023-09-15,337.5,2.1,-0.5300002,-20.152098,1.95,2.1,903,927,2023-08-31 15:59:59,0.204964005126953,FALSE
"MSFT230915C00340000","REGULAR","USD",2023-09-15,340,1.6,-0.41999996,-20.792078,1.55,1.64,1576,18783,2023-08-31 15:59:59,0.208870216064453,FALSE
"MSFT230915C00342500","REGULAR","USD",2023-09-15,342.5,1.23,-0.25,-16.891891,1.08,1.24,979,1675,2023-08-31 15:58:51,0.210823321533203,FALSE
"MSFT230915C00345000","REGULAR","USD",2023-09-15,345,0.9,-0.22000003,-19.64286,0.77,0.94,1452,32915,2023-08-31 15:59:58,0.213508841552734,FALSE
"MSFT230915C00350000","REGULAR","USD",2023-09-15,350,0.57,-0.100000024,-14.925376,0.5,0.56,1360,16541,2023-08-31 15:58:08,0.221931608886719,FALSE
"MSFT230915C00355000","REGULAR","USD",2023-09-15,355,0.35,-0.06999999,-16.666666,0.31,0.4,371,13149,2023-08-31 15:59:27,0.238777143554687,FALSE
"MSFT230915C00360000","REGULAR","USD",2023-09-15,360,0.23,-0.059999987,-20.689651,0.21,0.23,820,21376,2023-08-31 15:58:03,0.24414818359375,FALSE
"MSFT230915C00365000","REGULAR","USD",2023-09-15,365,0.15,-0.019999996,-11.764703,0.14,0.16,479,18946,2023-08-31 14:55:21,0.257331645507813,FALSE
"MSFT230915C00370000","REGULAR","USD",2023-09-15,370,0.12,-0.020000003,-14.285716,0.09,0.11,164,10565,2023-08-31 15:48:06,0.269050278320312,FALSE
"MSFT230915C00375000","REGULAR","USD",2023-09-15,375,0.08,-0.020000003,-20.000004,0.06,0.08,59,8443,2023-08-31 15:06:59,0.282233740234375,FALSE
"MSFT230915C00380000","REGULAR","USD",2023-09-15,380,0.05,-0.009999998,-16.666664,0.05,0.06,43,17053,2023-08-31 14:54:49,0.29492892578125,FALSE
"MSFT230915C00385000","REGULAR","USD",2023-09-15,385,0.04,-0.010000002,-20.000004,0.03,0.04,232,5860,2023-08-31 14:06:05,0.30274134765625,FALSE
"MSFT230915C00390000","REGULAR","USD",2023-09-15,390,0.03,-0.01,-25,0.02,0.03,141,13359,2023-08-31 14:16:22,0.31445998046875,FALSE
"MSFT230915C00395000","REGULAR","USD",2023-09-15,395,0.02,0,0,0.01,0.02,40,3181,2023-08-31 10:34:28,0.320319296875,FALSE
"MSFT230915C00400000","REGULAR","USD",2023-09-15,400,0.01,-0.01,-50,0.01,0.02,93,14082,2023-08-31 15:26:56,0.3398503515625,FALSE
"MSFT230915C00405000","REGULAR","USD",2023-09-15,405,0.01,0,0,0,0.02,8,1516,2023-08-31 09:43:57,0.35938140625,FALSE
"MSFT230915C00410000","REGULAR","USD",2023-09-15,410,0.01,0,0,0,0.01,33,6677,2023-08-31 09:46:14,0.3554751953125,FALSE
"MSFT230915C00415000","REGULAR","USD",2023-09-15,415,0.01,0,0,0,0.03,10,1724,2023-08-31 09:34:50,0.41211525390625,FALSE
"MSFT230915C00420000","REGULAR","USD",2023-09-15,420,0.01,0,0,0,0.02,1,8289,2023-08-31 10:37:52,0.414068359375,FALSE
"MSFT230915C00425000","REGULAR","USD",2023-09-15,425,0.01,0,0,0,0.06,45,1117,2023-08-29 15:12:05,0.48242705078125,FALSE
"MSFT230915C00430000","REGULAR","USD",2023-09-15,430,0.01,0,0,0,0.02,1,5514,2023-08-30 12:17:02,0.4492242578125,FALSE
"MSFT230915C00435000","REGULAR","USD",2023-09-15,435,0.01,0,0,0,0.01,1,729,2023-08-30 12:17:02,0.437505625,FALSE
"MSFT230915C00440000","REGULAR","USD",2023-09-15,440,0.01,0,0,0,0.75,1,959,2023-08-24 11:47:21,0.678714150390625,FALSE
"MSFT230915C00445000","REGULAR","USD",2023-09-15,445,0.01,0,0,0,0.75,162,1062,2023-08-17 14:20:43,0.700198310546875,FALSE
"MSFT230915C00450000","REGULAR","USD",2023-09-15,450,0.01,0,0,0,0.01,405,4185,2023-08-25 14:40:31,0.48438015625,FALSE
"MSFT230915C00455000","REGULAR","USD",2023-09-15,455,0.01,0,0,0,0.75,25,770,2023-08-17 11:07:03,0.742190078125,FALSE
"MSFT230915C00460000","REGULAR","USD",2023-09-15,460,0.01,0,0,0,0.75,1,2457,2023-08-21 15:45:27,0.762697685546875,FALSE
"MSFT230915C00465000","REGULAR","USD",2023-09-15,465,0.01,0,0,0,0.33,20,2234,2023-08-28 13:05:40,0.702151416015625,FALSE
"MSFT230915C00470000","REGULAR","USD",2023-09-15,470,0.01,0,0,0,0.1,4,208,2023-08-22 15:38:36,0.63086306640625,FALSE
"MSFT230915C00475000","REGULAR","USD",2023-09-15,475,0.01,0,0,0,0.75,100,1495,2023-08-15 15:55:01,0.82226740234375,FALSE
"MSFT230915C00480000","REGULAR","USD",2023-09-15,480,0.01,0,0,0,0.03,1,482,2023-08-14 10:31:57,0.5937540625,FALSE
"MSFT230915C00485000","REGULAR","USD",2023-09-15,485,0.01,0,0,0,0.75,51,259,2023-08-14 10:42:24,0.860352958984375,FALSE
"MSFT230915C00490000","REGULAR","USD",2023-09-15,490,0.03,0.02,200,0,0.75,1,416,2023-08-31 11:20:55,0.8789074609375,FALSE
"MSFT230915C00495000","REGULAR","USD",2023-09-15,495,0.01,0,0,0,0.01,52,1092,2023-08-14 12:43:26,0.5937540625,FALSE
"MSFT230915C00500000","REGULAR","USD",2023-09-15,500,0.01,0,0,0,0.01,627,2514,2023-08-14 12:37:40,0.5937540625,FALSE
"MSFT230915C00505000","REGULAR","USD",2023-09-15,505,0.01,0,0,0,0.75,12,451,2023-08-23 09:39:22,0.9335944140625,FALSE
"MSFT230915C00510000","REGULAR","USD",2023-09-15,510,0.01,0,0,0,0.75,98,102,2023-08-14 10:29:55,0.95117236328125,FALSE
"MSFT230915C00515000","REGULAR","USD",2023-09-15,515,0.01,0,0,0,0.75,118,235,2023-08-14 10:29:18,0.9687503125,FALSE
"MSFT230915C00520000","REGULAR","USD",2023-09-15,520,0.01,0,0,0,0.52,9,166,2023-08-23 09:39:29,0.940430283203125,FALSE
"MSFT230915C00525000","REGULAR","USD",2023-09-15,525,0.01,0,0,0,0.03,3,26,2023-08-07 10:30:04,0.7187528125,FALSE
"MSFT230915C00530000","REGULAR","USD",2023-09-15,530,0.01,0,0,0,0.75,3,64,2023-08-07 10:21:44,1.02002443115234,FALSE
"MSFT230915C00535000","REGULAR","USD",2023-09-15,535,0.13,0,0,0,2.13,3,8,2023-07-25 15:57:55,1.20996488769531,FALSE
"MSFT230915C00540000","REGULAR","USD",2023-09-15,540,0.02,0,0,0,0.01,15,302,2023-08-01 13:25:41,0.70312796875,FALSE
